# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000009998	ENSCAFG00000009998	ENSCAFT00000015924	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010012	ENSCAFG00000010012	ENSCAFT00000015929	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010023	ENSCAFG00000010023	ENSCAFT00000015944	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010048	ENSCAFG00000010048	ENSCAFT00000015977	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010065	ENSCAFG00000010065	ENSCAFT00000016013	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010079	ENSCAFG00000010079	ENSCAFT00000016024	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010086	ENSCAFG00000010086	ENSCAFT00000016030	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010117	ENSCAFG00000010117	ENSCAFT00000016072	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010128	ENSCAFG00000010128	ENSCAFT00000016093	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010139	ENSCAFG00000010139	ENSCAFT00000016117	protein_coding	0	3	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	2	0
ENSCAFG00000010139	ENSCAFG00000010139	ENSCAFT00000048294	protein_coding	0	2	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	1
ENSCAFG00000010142	ENSCAFG00000010142	ENSCAFT00000016114	protein_coding	0	0	0	4	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010224	ENSCAFG00000010224	ENSCAFT00000016232	protein_coding	0	1	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	2
ENSCAFG00000010248	ENSCAFG00000010248	ENSCAFT00000016259	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010262	ENSCAFG00000010262	ENSCAFT00000016285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010290	ENSCAFG00000010290	ENSCAFT00000016373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010290	ENSCAFG00000010290	ENSCAFT00000016379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010290	ENSCAFG00000010290	ENSCAFT00000046957	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010301	ENSCAFG00000010301	ENSCAFT00000016353	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010318	ENSCAFG00000010318	ENSCAFT00000016382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010331	ENSCAFG00000010331	ENSCAFT00000016419	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010332	ENSCAFG00000010332	ENSCAFT00000017006	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010335	ENSCAFG00000010335	ENSCAFT00000016423	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010337	ENSCAFG00000010337	ENSCAFT00000016422	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010355	ENSCAFG00000010355	ENSCAFT00000016464	protein_coding	0	6	6	8	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	2	0	0	0	0	4	0
ENSCAFG00000010355	ENSCAFG00000010355	ENSCAFT00000048720	protein_coding	0	5	2	8	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	4	5
ENSCAFG00000010360	ENSCAFG00000010360	ENSCAFT00000016472	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0
ENSCAFG00000010360	ENSCAFG00000010360	ENSCAFT00000045507	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0
ENSCAFG00000010364	ENSCAFG00000010364	ENSCAFT00000016480	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000010377	ENSCAFG00000010377	ENSCAFT00000016502	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010377	ENSCAFG00000010377	ENSCAFT00000048356	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010391	ENSCAFG00000010391	ENSCAFT00000016507	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010391	ENSCAFG00000010391	ENSCAFT00000044501	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010399	ENSCAFG00000010399	ENSCAFT00000016517	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010410	ENSCAFG00000010410	ENSCAFT00000016721	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010412	ENSCAFG00000010412	ENSCAFT00000016561	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010422	ENSCAFG00000010422	ENSCAFT00000016549	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000010433	ENSCAFG00000010433	ENSCAFT00000016560	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000010434	ENSCAFG00000010434	ENSCAFT00000039349	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010442	ENSCAFG00000010442	ENSCAFT00000016587	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010442	ENSCAFG00000010442	ENSCAFT00000047047	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010457	ENSCAFG00000010457	ENSCAFT00000016628	protein_coding	0	5	1	9	0	0	0	0	0	0	0	1	0	0	10	1	0	0	0	0	2	0	0	0	0	3	0
ENSCAFG00000010477	ENSCAFG00000010477	ENSCAFT00000016630	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010493	ENSCAFG00000010493	ENSCAFT00000016691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010507	ENSCAFG00000010507	ENSCAFT00000016692	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010539	ENSCAFG00000010539	ENSCAFT00000016779	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010539	ENSCAFG00000010539	ENSCAFT00000046548	protein_coding	0	1	0	7	0	0	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010539	ENSCAFG00000010539	ENSCAFT00000047761	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010553	ENSCAFG00000010553	ENSCAFT00000016765	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010558	ENSCAFG00000010558	ENSCAFT00000016775	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010570	ENSCAFG00000010570	ENSCAFT00000016818	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010570	ENSCAFG00000010570	ENSCAFT00000050119	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010572	ENSCAFG00000010572	ENSCAFT00000016814	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000010572	ENSCAFG00000010572	ENSCAFT00000047884	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000010581	ENSCAFG00000010581	ENSCAFT00000016820	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000010596	ENSCAFG00000010596	ENSCAFT00000016864	protein_coding	0	2	1	10	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	2	2
ENSCAFG00000010611	ENSCAFG00000010611	ENSCAFT00000016874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010611	ENSCAFG00000010611	ENSCAFT00000049201	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010622	ENSCAFG00000010622	ENSCAFT00000016890	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSCAFG00000010633	ENSCAFG00000010633	ENSCAFT00000016912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010638	ENSCAFG00000010638	ENSCAFT00000016905	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010650	ENSCAFG00000010650	ENSCAFT00000016933	pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010669	ENSCAFG00000010669	ENSCAFT00000016971	protein_coding	0	0	0	16	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010678	ENSCAFG00000010678	ENSCAFT00000017019	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010682	ENSCAFG00000010682	ENSCAFT00000016996	protein_coding	0	1	0	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010682	ENSCAFG00000010682	ENSCAFT00000048067	protein_coding	0	0	1	11	0	0	0	0	0	0	0	4	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010687	ENSCAFG00000010687	ENSCAFT00000017011	protein_coding	0	3	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	2	0
ENSCAFG00000010688	ENSCAFG00000010688	ENSCAFT00000016991	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000010697	ENSCAFG00000010697	ENSCAFT00000017016	pseudogene	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010698	ENSCAFG00000010698	ENSCAFT00000017021	protein_coding	0	0	2	3	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010702	ENSCAFG00000010702	ENSCAFT00000017027	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010708	ENSCAFG00000010708	ENSCAFT00000017035	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010717	ENSCAFG00000010717	ENSCAFT00000017041	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010718	ENSCAFG00000010718	ENSCAFT00000017049	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010721	ENSCAFG00000010721	ENSCAFT00000017055	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010760	ENSCAFG00000010760	ENSCAFT00000017193	protein_coding	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010770	ENSCAFG00000010770	ENSCAFT00000017133	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010789	ENSCAFG00000010789	ENSCAFT00000017163	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010791	ENSCAFG00000010791	ENSCAFT00000017188	protein_coding	0	0	1	3	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010791	ENSCAFG00000010791	ENSCAFT00000043904	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010803	ENSCAFG00000010803	ENSCAFT00000017227	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010803	ENSCAFG00000010803	ENSCAFT00000044733	protein_coding	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00000010825	ENSCAFG00000010825	ENSCAFT00000017200	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1
ENSCAFG00000010833	ENSCAFG00000010833	ENSCAFT00000017218	protein_coding	0	4	2	4	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	3	0
ENSCAFG00000010841	ENSCAFG00000010841	ENSCAFT00000017237	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010847	ENSCAFG00000010847	ENSCAFT00000017250	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000010849	ENSCAFG00000010849	ENSCAFT00000017271	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010867	ENSCAFG00000010867	ENSCAFT00000017631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010880	ENSCAFG00000010880	ENSCAFT00000017298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010886	ENSCAFG00000010886	ENSCAFT00000017293	protein_coding	0	0	3	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010893	ENSCAFG00000010893	ENSCAFT00000017315	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010893	ENSCAFG00000010893	ENSCAFT00000045473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010895	ENSCAFG00000010895	ENSCAFT00000017307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010908	ENSCAFG00000010908	ENSCAFT00000017336	protein_coding	1	1	2	4	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0	1	0
ENSCAFG00000010945	ENSCAFG00000010945	ENSCAFT00000017441	protein_coding	0	1	0	5	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000010945	ENSCAFG00000010945	ENSCAFT00000047468	protein_coding	0	1	1	4	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000010967	ENSCAFG00000010967	ENSCAFT00000017448	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010990	ENSCAFG00000010990	ENSCAFT00000017499	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010992	ENSCAFG00000010992	ENSCAFT00000017490	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010992	ENSCAFG00000010992	ENSCAFT00000044964	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011003	ENSCAFG00000011003	ENSCAFT00000017495	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000011003	ENSCAFG00000011003	ENSCAFT00000044447	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000011014	ENSCAFG00000011014	ENSCAFT00000017529	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000011017	ENSCAFG00000011017	ENSCAFT00000022925	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011017	ENSCAFG00000011017	ENSCAFT00000043137	protein_coding	0	0	1	6	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011017	ENSCAFG00000011017	ENSCAFT00000046643	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011043	ENSCAFG00000011043	ENSCAFT00000035401	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011083	ENSCAFG00000011083	ENSCAFT00000017636	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000011085	ENSCAFG00000011085	ENSCAFT00000017637	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011090	ENSCAFG00000011090	ENSCAFT00000017642	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011092	ENSCAFG00000011092	ENSCAFT00000017646	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011110	ENSCAFG00000011110	ENSCAFT00000017686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011119	ENSCAFG00000011119	ENSCAFT00000017689	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000011124	ENSCAFG00000011124	ENSCAFT00000017693	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011131	ENSCAFG00000011131	ENSCAFT00000007577	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011168	ENSCAFG00000011168	ENSCAFT00000017753	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011190	ENSCAFG00000011190	ENSCAFT00000017783	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000011218	ENSCAFG00000011218	ENSCAFT00000017837	pseudogene	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000011225	ENSCAFG00000011225	ENSCAFT00000017833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011251	ENSCAFG00000011251	ENSCAFT00000017885	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011251	ENSCAFG00000011251	ENSCAFT00000017887	protein_coding	0	2	0	6	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000011258	ENSCAFG00000011258	ENSCAFT00000017883	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011262	ENSCAFG00000011262	ENSCAFT00000017897	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011267	ENSCAFG00000011267	ENSCAFT00000017913	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011297	ENSCAFG00000011297	ENSCAFT00000017988	protein_coding	0	0	0	9	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000011315	ENSCAFG00000011315	ENSCAFT00000017987	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011325	ENSCAFG00000011325	ENSCAFT00000018005	pseudogene	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011327	ENSCAFG00000011327	ENSCAFT00000038203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011327	ENSCAFG00000011327	ENSCAFT00000038204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011332	ENSCAFG00000011332	ENSCAFT00000018010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011342	ENSCAFG00000011342	ENSCAFT00000018025	protein_coding	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011342	ENSCAFG00000011342	ENSCAFT00000046697	protein_coding	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011349	ENSCAFG00000011349	ENSCAFT00000018035	protein_coding	0	0	1	4	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011354	ENSCAFG00000011354	ENSCAFT00000019856	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000011362	ENSCAFG00000011362	ENSCAFT00000018069	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000011367	ENSCAFG00000011367	ENSCAFT00000018060	protein_coding	0	2	1	9	1	0	0	0	0	0	0	1	0	0	8	1	0	0	0	0	1	0	0	0	0	1	0
ENSCAFG00000011389	ENSCAFG00000011389	ENSCAFT00000018092	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011396	ENSCAFG00000011396	ENSCAFT00000018102	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011404	ENSCAFG00000011404	ENSCAFT00000018109	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000011431	ENSCAFG00000011431	ENSCAFT00000018145	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000011444	ENSCAFG00000011444	ENSCAFT00000018176	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
