# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000007311	ENSCAFG00000007311	ENSCAFT00000011685	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000007342	ENSCAFG00000007342	ENSCAFT00000011765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007342	ENSCAFG00000007342	ENSCAFT00000045341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007369	ENSCAFG00000007369	ENSCAFT00000011795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007407	ENSCAFG00000007407	ENSCAFT00000011866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000007675	ENSCAFG00000007675	ENSCAFT00000012301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008048	ENSCAFG00000008048	ENSCAFT00000012831	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000008063	ENSCAFG00000008063	ENSCAFT00000012863	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000008287	ENSCAFG00000008287	ENSCAFT00000013187	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000008369	ENSCAFG00000008369	ENSCAFT00000013295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000008456	ENSCAFG00000008456	ENSCAFT00000013423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000008590	ENSCAFG00000008590	ENSCAFT00000013622	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000008682	ENSCAFG00000008682	ENSCAFT00000013772	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000008764	ENSCAFG00000008764	ENSCAFT00000013920	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000008920	ENSCAFG00000008920	ENSCAFT00000014158	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000008935	ENSCAFG00000008935	ENSCAFT00000014195	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000009016	ENSCAFG00000009016	ENSCAFT00000014334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000009016	ENSCAFG00000009016	ENSCAFT00000014335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000009128	ENSCAFG00000009128	ENSCAFT00000014557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000009671	ENSCAFG00000009671	ENSCAFT00000015367	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000009766	ENSCAFG00000009766	ENSCAFT00000015507	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000009957	ENSCAFG00000009957	ENSCAFT00000015836	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
ENSCAFG00000009973	ENSCAFG00000009973	ENSCAFT00000015865	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000009974	ENSCAFG00000009974	ENSCAFT00000015902	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000010021	ENSCAFG00000010021	ENSCAFT00000015942	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010139	ENSCAFG00000010139	ENSCAFT00000016117	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000010185	ENSCAFG00000010185	ENSCAFT00000016169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010332	ENSCAFG00000010332	ENSCAFT00000017006	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000010377	ENSCAFG00000010377	ENSCAFT00000016502	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010377	ENSCAFG00000010377	ENSCAFT00000048356	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000010457	ENSCAFG00000010457	ENSCAFT00000016628	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000010472	ENSCAFG00000010472	ENSCAFT00000016671	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCAFG00000010611	ENSCAFG00000010611	ENSCAFT00000016874	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
ENSCAFG00000010611	ENSCAFG00000010611	ENSCAFT00000036934	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000010895	ENSCAFG00000010895	ENSCAFT00000017307	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000010992	ENSCAFG00000010992	ENSCAFT00000017490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000010992	ENSCAFG00000010992	ENSCAFT00000044964	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011218	ENSCAFG00000011218	ENSCAFT00000017837	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000011362	ENSCAFG00000011362	ENSCAFT00000018069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011544	ENSCAFG00000011544	ENSCAFT00000018640	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011544	ENSCAFG00000011544	ENSCAFT00000018742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011588	ENSCAFG00000011588	ENSCAFT00000044844	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011638	ENSCAFG00000011638	ENSCAFT00000018512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011658	ENSCAFG00000011658	ENSCAFT00000018497	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000012071	ENSCAFG00000012071	ENSCAFT00000019165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000012071	ENSCAFG00000012071	ENSCAFT00000037401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000012281	ENSCAFG00000012281	ENSCAFT00000019600	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000012281	ENSCAFG00000012281	ENSCAFT00000019632	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000012367	ENSCAFG00000012367	ENSCAFT00000019639	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000012406	ENSCAFG00000012406	ENSCAFT00000019710	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000012668	ENSCAFG00000012668	ENSCAFT00000020104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000012865	ENSCAFG00000012865	ENSCAFT00000020446	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000012959	ENSCAFG00000012959	ENSCAFT00000020577	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000013041	ENSCAFG00000013041	ENSCAFT00000020685	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013408	ENSCAFG00000013408	ENSCAFT00000021277	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000013430	ENSCAFG00000013430	ENSCAFT00000046927	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSCAFG00000013548	ENSCAFG00000013548	ENSCAFT00000021487	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013768	ENSCAFG00000013768	ENSCAFT00000021855	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000013796	ENSCAFG00000013796	ENSCAFT00000021905	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000013883	ENSCAFG00000013883	ENSCAFT00000022080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000013883	ENSCAFG00000013883	ENSCAFT00000043499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000013899	ENSCAFG00000013899	ENSCAFT00000022055	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000013905	ENSCAFG00000013905	ENSCAFT00000022062	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000013914	ENSCAFG00000013914	ENSCAFT00000022072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000013986	ENSCAFG00000013986	ENSCAFT00000022189	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014018	ENSCAFG00000014018	ENSCAFT00000022261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014025	ENSCAFG00000014025	ENSCAFT00000022319	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSCAFG00000014120	ENSCAFG00000014120	ENSCAFT00000022433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014120	ENSCAFG00000014120	ENSCAFT00000044659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014229	ENSCAFG00000014229	ENSCAFT00000022666	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
ENSCAFG00000014229	ENSCAFG00000014229	ENSCAFT00000049334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014664	ENSCAFG00000014664	ENSCAFT00000023285	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000014990	ENSCAFG00000014990	ENSCAFT00000023772	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000015086	ENSCAFG00000015086	ENSCAFT00000013752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000015743	ENSCAFG00000015743	ENSCAFT00000024933	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000015754	ENSCAFG00000015754	ENSCAFT00000024970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000015754	ENSCAFG00000015754	ENSCAFT00000035263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000015754	ENSCAFG00000015754	ENSCAFT00000046969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000015850	ENSCAFG00000015850	ENSCAFT00000025117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000015903	ENSCAFG00000015903	ENSCAFT00000025203	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000016072	ENSCAFG00000016072	ENSCAFT00000025504	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016095	ENSCAFG00000016095	ENSCAFT00000025535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016100	ENSCAFG00000016100	ENSCAFT00000025544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016100	ENSCAFG00000016100	ENSCAFT00000045065	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000016100	ENSCAFG00000016100	ENSCAFT00000048260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016445	ENSCAFG00000016445	ENSCAFT00000026063	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016445	ENSCAFG00000016445	ENSCAFT00000044240	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000026267	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000026269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000048318	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000016628	ENSCAFG00000016628	ENSCAFT00000026341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016634	ENSCAFG00000016634	ENSCAFT00000026354	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016640	ENSCAFG00000016640	ENSCAFT00000026363	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000016799	ENSCAFG00000016799	ENSCAFT00000026595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000016874	ENSCAFG00000016874	ENSCAFT00000026723	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000016908	ENSCAFG00000016908	ENSCAFT00000026772	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016921	ENSCAFG00000016921	ENSCAFT00000026778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017071	ENSCAFG00000017071	ENSCAFT00000027037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017689	ENSCAFG00000017689	ENSCAFT00000028058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000017793	ENSCAFG00000017793	ENSCAFT00000028225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017847	ENSCAFG00000017847	ENSCAFT00000028316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018196	ENSCAFG00000018196	ENSCAFT00000047164	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018839	ENSCAFG00000018839	ENSCAFT00000029902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018880	ENSCAFG00000018880	ENSCAFT00000029956	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018880	ENSCAFG00000018880	ENSCAFT00000029969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000019160	ENSCAFG00000019160	ENSCAFT00000030417	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000019670	ENSCAFG00000019670	ENSCAFT00000031276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000019771	ENSCAFG00000019771	ENSCAFT00000031437	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000019845	ENSCAFG00000019845	ENSCAFT00000031570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020503	ENSCAFG00000020503	ENSCAFT00000032610	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000020607	ENSCAFG00000020607	ENSCAFT00000032714	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000020636	ENSCAFG00000020636	ENSCAFT00000032743	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000021379	ENSCAFG00000021379	ENSCAFT00000033486	snRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022040	ENSCAFG00000022040	ENSCAFT00000034147	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022106	ENSCAFG00000022106	ENSCAFT00000034213	snRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022708	ENSCAFG00000022708	ENSCAFT00000034815	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022709	ENSCAFG00000022709	ENSCAFT00000034816	Mt_rRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022710	ENSCAFG00000022710	ENSCAFT00000034817	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022711	ENSCAFG00000022711	ENSCAFT00000034818	Mt_rRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000022712	ENSCAFG00000022712	ENSCAFT00000034819	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022714	ENSCAFG00000022714	ENSCAFT00000034821	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022715	ENSCAFG00000022715	ENSCAFT00000034822	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022716	ENSCAFG00000022716	ENSCAFT00000034823	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022718	ENSCAFG00000022718	ENSCAFT00000034825	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022719	ENSCAFG00000022719	ENSCAFT00000034826	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022720	ENSCAFG00000022720	ENSCAFT00000034827	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022721	ENSCAFG00000022721	ENSCAFT00000034828	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022722	ENSCAFG00000022722	ENSCAFT00000034829	Mt_tRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022772	ENSCAFG00000022772	ENSCAFT00000034879	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023313	ENSCAFG00000023313	ENSCAFT00000035793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000023331	ENSCAFG00000023331	ENSCAFT00000012021	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023349	ENSCAFG00000023349	ENSCAFT00000035851	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000023349	ENSCAFG00000023349	ENSCAFT00000035852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023540	ENSCAFG00000023540	ENSCAFT00000036216	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSCAFG00000023541	ENSCAFG00000023541	ENSCAFT00000009381	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000023663	ENSCAFG00000023663	ENSCAFT00000014469	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
ENSCAFG00000023889	ENSCAFG00000023889	ENSCAFT00000036969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023925	ENSCAFG00000023925	ENSCAFT00000037037	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000024014	ENSCAFG00000024014	ENSCAFT00000004484	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024014	ENSCAFG00000024014	ENSCAFT00000043458	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024062	ENSCAFG00000024062	ENSCAFT00000032332	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000024089	ENSCAFG00000024089	ENSCAFT00000004411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024089	ENSCAFG00000024089	ENSCAFT00000047812	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024271	ENSCAFG00000024271	ENSCAFT00000003529	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024444	ENSCAFG00000024444	ENSCAFT00000037740	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
ENSCAFG00000024450	ENSCAFG00000024450	ENSCAFT00000037753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024561	ENSCAFG00000024561	ENSCAFT00000037906	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000024720	ENSCAFG00000024720	ENSCAFT00000021466	protein_coding	1	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSCAFG00000024745	ENSCAFG00000024745	ENSCAFT00000007798	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024806	ENSCAFG00000024806	ENSCAFT00000027629	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000024817	ENSCAFG00000024817	ENSCAFT00000007384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000025207	ENSCAFG00000025207	ENSCAFT00000039076	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000025286	ENSCAFG00000025286	ENSCAFT00000039213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000025557	ENSCAFG00000025557	ENSCAFT00000004355	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000025589	ENSCAFG00000025589	ENSCAFT00000039852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000025611	ENSCAFG00000025611	ENSCAFT00000039886	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025958	ENSCAFG00000025958	ENSCAFT00000040241	snRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
