# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000001789	ENSCAFG00000001789	ENSCAFT00000002804	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000001902	ENSCAFG00000001902	ENSCAFT00000003012	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000001902	ENSCAFG00000001902	ENSCAFT00000046860	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000001902	ENSCAFG00000001902	ENSCAFT00000048763	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000002042	ENSCAFG00000002042	ENSCAFT00000003239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000002106	ENSCAFG00000002106	ENSCAFT00000003327	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000002139	ENSCAFG00000002139	ENSCAFT00000003369	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000002139	ENSCAFG00000002139	ENSCAFT00000042759	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000002182	ENSCAFG00000002182	ENSCAFT00000003440	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000002193	ENSCAFG00000002193	ENSCAFT00000003449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000002230	ENSCAFG00000002230	ENSCAFT00000003517	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002230	ENSCAFG00000002230	ENSCAFT00000043060	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002230	ENSCAFG00000002230	ENSCAFT00000048854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002721	ENSCAFG00000002721	ENSCAFT00000004307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003221	ENSCAFG00000003221	ENSCAFT00000038296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003252	ENSCAFG00000003252	ENSCAFT00000046661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003269	ENSCAFG00000003269	ENSCAFT00000005246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003316	ENSCAFG00000003316	ENSCAFT00000005307	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000003366	ENSCAFG00000003366	ENSCAFT00000005398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003457	ENSCAFG00000003457	ENSCAFT00000005565	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000003479	ENSCAFG00000003479	ENSCAFT00000005601	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003530	ENSCAFG00000003530	ENSCAFT00000005670	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000003536	ENSCAFG00000003536	ENSCAFT00000005686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000003565	ENSCAFG00000003565	ENSCAFT00000005728	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000003639	ENSCAFG00000003639	ENSCAFT00000005862	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000003642	ENSCAFG00000003642	ENSCAFT00000005861	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSCAFG00000003642	ENSCAFG00000003642	ENSCAFT00000039627	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSCAFG00000003743	ENSCAFG00000003743	ENSCAFT00000006023	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSCAFG00000003755	ENSCAFG00000003755	ENSCAFT00000006036	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000004021	ENSCAFG00000004021	ENSCAFT00000006452	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000004021	ENSCAFG00000004021	ENSCAFT00000046287	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000004229	ENSCAFG00000004229	ENSCAFT00000006776	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000004333	ENSCAFG00000004333	ENSCAFT00000006963	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000004401	ENSCAFG00000004401	ENSCAFT00000007077	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000004534	ENSCAFG00000004534	ENSCAFT00000007307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004640	ENSCAFG00000004640	ENSCAFT00000007474	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000004650	ENSCAFG00000004650	ENSCAFT00000007477	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000004803	ENSCAFG00000004803	ENSCAFT00000007735	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000004837	ENSCAFG00000004837	ENSCAFT00000039000	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000004887	ENSCAFG00000004887	ENSCAFT00000007860	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000005065	ENSCAFG00000005065	ENSCAFT00000008151	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000005355	ENSCAFG00000005355	ENSCAFT00000008617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000005516	ENSCAFG00000005516	ENSCAFT00000008891	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000005629	ENSCAFG00000005629	ENSCAFT00000009057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000009249	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000009252	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000049028	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000049432	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSCAFG00000005773	ENSCAFG00000005773	ENSCAFT00000007225	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000005773	ENSCAFG00000005773	ENSCAFT00000009316	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000005912	ENSCAFG00000005912	ENSCAFT00000009566	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000005944	ENSCAFG00000005944	ENSCAFT00000009601	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006187	ENSCAFG00000006187	ENSCAFT00000010007	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000006580	ENSCAFG00000006580	ENSCAFT00000010627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000006580	ENSCAFG00000006580	ENSCAFT00000010628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000006662	ENSCAFG00000006662	ENSCAFT00000010728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000006712	ENSCAFG00000006712	ENSCAFT00000010798	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000006726	ENSCAFG00000006726	ENSCAFT00000010819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006847	ENSCAFG00000006847	ENSCAFT00000011021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006847	ENSCAFG00000006847	ENSCAFT00000042777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006862	ENSCAFG00000006862	ENSCAFT00000011043	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007232	ENSCAFG00000007232	ENSCAFT00000042793	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000007270	ENSCAFG00000007270	ENSCAFT00000011648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000007307	ENSCAFG00000007307	ENSCAFT00000011689	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007532	ENSCAFG00000007532	ENSCAFT00000012049	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000007610	ENSCAFG00000007610	ENSCAFT00000012168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000007812	ENSCAFG00000007812	ENSCAFT00000012477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007873	ENSCAFG00000007873	ENSCAFT00000047961	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000007983	ENSCAFG00000007983	ENSCAFT00000012776	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000007983	ENSCAFG00000007983	ENSCAFT00000012787	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000008051	ENSCAFG00000008051	ENSCAFT00000012845	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000008079	ENSCAFG00000008079	ENSCAFT00000012888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008130	ENSCAFG00000008130	ENSCAFT00000012937	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000008130	ENSCAFG00000008130	ENSCAFT00000047764	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000008484	ENSCAFG00000008484	ENSCAFT00000013471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008622	ENSCAFG00000008622	ENSCAFT00000013669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008657	ENSCAFG00000008657	ENSCAFT00000013754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008741	ENSCAFG00000008741	ENSCAFT00000014024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000008741	ENSCAFG00000008741	ENSCAFT00000047543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000008988	ENSCAFG00000008988	ENSCAFT00000014268	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000009117	ENSCAFG00000009117	ENSCAFT00000012306	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000009117	ENSCAFG00000009117	ENSCAFT00000048817	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000009307	ENSCAFG00000009307	ENSCAFT00000014802	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000009311	ENSCAFG00000009311	ENSCAFT00000014816	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000009452	ENSCAFG00000009452	ENSCAFT00000015031	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000009528	ENSCAFG00000009528	ENSCAFT00000015135	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000009716	ENSCAFG00000009716	ENSCAFT00000015427	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
ENSCAFG00000009900	ENSCAFG00000009900	ENSCAFT00000015747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000009973	ENSCAFG00000009973	ENSCAFT00000015865	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000009974	ENSCAFG00000009974	ENSCAFT00000015902	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000010139	ENSCAFG00000010139	ENSCAFT00000016117	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000010224	ENSCAFG00000010224	ENSCAFT00000016232	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000010233	ENSCAFG00000010233	ENSCAFT00000016242	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010318	ENSCAFG00000010318	ENSCAFT00000016382	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000010331	ENSCAFG00000010331	ENSCAFT00000016419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010355	ENSCAFG00000010355	ENSCAFT00000016464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000010717	ENSCAFG00000010717	ENSCAFT00000017041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011085	ENSCAFG00000011085	ENSCAFT00000017637	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000011151	ENSCAFG00000011151	ENSCAFT00000017729	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000011404	ENSCAFG00000011404	ENSCAFT00000018109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011431	ENSCAFG00000011431	ENSCAFT00000018145	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000011444	ENSCAFG00000011444	ENSCAFT00000018176	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000011504	ENSCAFG00000011504	ENSCAFT00000018253	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011544	ENSCAFG00000011544	ENSCAFT00000018640	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011544	ENSCAFG00000011544	ENSCAFT00000018742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011588	ENSCAFG00000011588	ENSCAFT00000044844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000011630	ENSCAFG00000011630	ENSCAFT00000018525	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSCAFG00000011658	ENSCAFG00000011658	ENSCAFT00000018497	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000011703	ENSCAFG00000011703	ENSCAFT00000018567	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000011703	ENSCAFG00000011703	ENSCAFT00000044732	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000011703	ENSCAFG00000011703	ENSCAFT00000045458	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000011795	ENSCAFG00000011795	ENSCAFT00000018715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000012363	ENSCAFG00000012363	ENSCAFT00000019624	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000012516	ENSCAFG00000012516	ENSCAFT00000019873	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000012580	ENSCAFG00000012580	ENSCAFT00000019986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000012668	ENSCAFG00000012668	ENSCAFT00000020104	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ENSCAFG00000013374	ENSCAFG00000013374	ENSCAFT00000021233	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013430	ENSCAFG00000013430	ENSCAFT00000021304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000013430	ENSCAFG00000013430	ENSCAFT00000038835	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000013430	ENSCAFG00000013430	ENSCAFT00000046927	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSCAFG00000013496	ENSCAFG00000013496	ENSCAFT00000021412	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000013574	ENSCAFG00000013574	ENSCAFT00000021527	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013574	ENSCAFG00000013574	ENSCAFT00000048432	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013668	ENSCAFG00000013668	ENSCAFT00000021687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000013748	ENSCAFG00000013748	ENSCAFT00000021819	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000013770	ENSCAFG00000013770	ENSCAFT00000021851	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000013770	ENSCAFG00000013770	ENSCAFT00000048682	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000013789	ENSCAFG00000013789	ENSCAFT00000021893	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000013889	ENSCAFG00000013889	ENSCAFT00000022038	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000013987	ENSCAFG00000013987	ENSCAFT00000022278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014025	ENSCAFG00000014025	ENSCAFT00000022319	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSCAFG00000014066	ENSCAFG00000014066	ENSCAFT00000022329	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000014066	ENSCAFG00000014066	ENSCAFT00000043549	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000014227	ENSCAFG00000014227	ENSCAFT00000022582	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000014385	ENSCAFG00000014385	ENSCAFT00000022850	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000014433	ENSCAFG00000014433	ENSCAFT00000022934	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000014478	ENSCAFG00000014478	ENSCAFT00000023000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000014478	ENSCAFG00000014478	ENSCAFT00000038795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014515	ENSCAFG00000014515	ENSCAFT00000023052	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000014565	ENSCAFG00000014565	ENSCAFT00000023127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014565	ENSCAFG00000014565	ENSCAFT00000023128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014565	ENSCAFG00000014565	ENSCAFT00000048843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014695	ENSCAFG00000014695	ENSCAFT00000023332	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000014869	ENSCAFG00000014869	ENSCAFT00000023596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000014958	ENSCAFG00000014958	ENSCAFT00000023731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000015160	ENSCAFG00000015160	ENSCAFT00000024064	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSCAFG00000015210	ENSCAFG00000015210	ENSCAFT00000024146	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000015226	ENSCAFG00000015226	ENSCAFT00000024195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000015280	ENSCAFG00000015280	ENSCAFT00000024270	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000015313	ENSCAFG00000015313	ENSCAFT00000024313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000015329	ENSCAFG00000015329	ENSCAFT00000024331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000015477	ENSCAFG00000015477	ENSCAFT00000024549	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016011	ENSCAFG00000016011	ENSCAFT00000025418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016011	ENSCAFG00000016011	ENSCAFT00000025475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016100	ENSCAFG00000016100	ENSCAFT00000045065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016129	ENSCAFG00000016129	ENSCAFT00000025598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016149	ENSCAFG00000016149	ENSCAFT00000025659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016151	ENSCAFG00000016151	ENSCAFT00000025632	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
