# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CCDC88C	ENSCAFG00000017561	ENSCAFT00000027835	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
CCDC88C	ENSCAFG00000017561	ENSCAFT00000048191	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
CCDC90B	ENSCAFG00000004593	ENSCAFT00000007404	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
CCDC90B	ENSCAFG00000004593	ENSCAFT00000044138	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
CCDC91	ENSCAFG00000010942	ENSCAFT00000017424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	ENSCAFG00000006996	ENSCAFT00000011205	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC92	ENSCAFG00000006996	ENSCAFT00000038015	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC93	ENSCAFG00000004927	ENSCAFT00000007941	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CCDC94	ENSCAFG00000019112	ENSCAFT00000030352	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
CCHCR1	ENSCAFG00000000478	ENSCAFT00000000761	protein_coding	0	1	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	1
CCHCR1	ENSCAFG00000000478	ENSCAFT00000046522	protein_coding	0	1	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	1
CCK	ENSCAFG00000005246	ENSCAFT00000008465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CCKAR	ENSCAFG00000029430	ENSCAFT00000045520	protein_coding	0	2	1	3	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0
CCKBR	ENSCAFG00000006402	ENSCAFT00000010338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCL1	ENSCAFG00000018347	ENSCAFT00000029143	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1
CCL1	ENSCAFG00000018347	ENSCAFT00000044199	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
CCL13	ENSCAFG00000024205	ENSCAFT00000037424	protein_coding	0	0	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
CCL19	ENSCAFG00000001954	ENSCAFT00000003094	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL19	ENSCAFG00000001954	ENSCAFT00000048558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL2	ENSCAFG00000018349	ENSCAFT00000029149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCL28	ENSCAFG00000023453	ENSCAFT00000036043	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CCL7	ENSCAFG00000018348	ENSCAFT00000029148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCM2L	ENSCAFG00000007119	ENSCAFT00000011400	protein_coding	0	0	3	6	0	0	0	0	0	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	0
CCNB1IP1	ENSCAFG00000005384	ENSCAFT00000008662	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CCNB3	ENSCAFG00000015996	ENSCAFT00000025370	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCNC	ENSCAFG00000003525	ENSCAFT00000005668	protein_coding	1	0	0	12	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	1
CCNC	ENSCAFG00000003525	ENSCAFT00000047644	protein_coding	0	0	0	13	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3
CCND2	ENSCAFG00000015381	ENSCAFT00000024405	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCND3	ENSCAFG00000001618	ENSCAFT00000002538	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CCNDBP1	ENSCAFG00000011930	ENSCAFT00000018985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCNDBP1	ENSCAFG00000011930	ENSCAFT00000045847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCNE1	ENSCAFG00000007614	ENSCAFT00000012181	protein_coding	0	1	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CCNE2	ENSCAFG00000009408	ENSCAFT00000014969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNG1	ENSCAFG00000017207	ENSCAFT00000027251	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCNG2	ENSCAFG00000008685	ENSCAFT00000013792	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
CCNI	ENSCAFG00000008678	ENSCAFT00000013765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCNJ	ENSCAFG00000008454	ENSCAFT00000013415	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCNJ	ENSCAFG00000008454	ENSCAFT00000048179	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCNK	ENSCAFG00000017831	ENSCAFT00000028286	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CCNL1	ENSCAFG00000008884	ENSCAFT00000014104	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
CCNT1	ENSCAFG00000008923	ENSCAFT00000014180	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSCAFG00000003678	ENSCAFT00000005914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CCNYL1	ENSCAFG00000013539	ENSCAFT00000021473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCNYL1	ENSCAFG00000013539	ENSCAFT00000021474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCP110	ENSCAFG00000018069	ENSCAFT00000028714	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
CCR3	ENSCAFG00000013794	ENSCAFT00000021903	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCR6	ENSCAFG00000030966	ENSCAFT00000046313	protein_coding	0	2	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CCR7	ENSCAFG00000030300	ENSCAFT00000049953	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CCS	ENSCAFG00000012423	ENSCAFT00000019711	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCS	ENSCAFG00000012423	ENSCAFT00000050047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCSAP	ENSCAFG00000030050	ENSCAFT00000048744	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSCAFG00000009949	ENSCAFT00000015823	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CCT2	ENSCAFG00000000432	ENSCAFT00000000684	protein_coding	0	2	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0
CCT4	ENSCAFG00000003083	ENSCAFT00000004954	protein_coding	0	1	1	13	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	1	3
CCT5	ENSCAFG00000010084	ENSCAFT00000016033	protein_coding	0	2	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	2	0
CCT5	ENSCAFG00000010084	ENSCAFT00000043762	protein_coding	0	2	0	13	0	0	0	0	0	0	0	4	0	9	0	0	0	0	1	0	0	0	0	2	0
CCT6A	ENSCAFG00000010149	ENSCAFT00000016127	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
CCT8	ENSCAFG00000008687	ENSCAFT00000013841	protein_coding	0	2	0	7	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0
CCT8	ENSCAFG00000008687	ENSCAFT00000046887	protein_coding	0	2	0	7	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0
CD101	ENSCAFG00000009839	ENSCAFT00000015624	protein_coding	0	1	3	5	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	1	0
CD101	ENSCAFG00000009839	ENSCAFT00000048982	protein_coding	0	1	3	6	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	1	0
CD109	ENSCAFG00000002663	ENSCAFT00000004200	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD151	ENSCAFG00000023924	ENSCAFT00000015182	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0
CD151	ENSCAFG00000023924	ENSCAFT00000048788	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1
CD152	ENSCAFG00000012876	ENSCAFT00000020440	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD160	ENSCAFG00000011178	ENSCAFT00000017763	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSCAFG00000013968	ENSCAFT00000022166	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSCAFG00000013968	ENSCAFT00000022168	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSCAFG00000029011	ENSCAFT00000043772	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD177	ENSCAFG00000004765	ENSCAFT00000007665	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
CD177	ENSCAFG00000004765	ENSCAFT00000044247	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
CD1B	ENSCAFG00000024889	ENSCAFT00000018160	protein_coding	0	2	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	2	0
CD1C	ENSCAFG00000024030	ENSCAFT00000018162	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CD1D	ENSCAFG00000030554	ENSCAFT00000018156	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0
CD1D	ENSCAFG00000030554	ENSCAFT00000018170	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1
CD1E	ENSCAFG00000011437	ENSCAFT00000018168	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CD200	ENSCAFG00000010469	ENSCAFT00000016624	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2
CD22	ENSCAFG00000007036	ENSCAFT00000011287	protein_coding	0	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CD244	ENSCAFG00000012647	ENSCAFT00000020086	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CD248	ENSCAFG00000028875	ENSCAFT00000043256	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD274	ENSCAFG00000002120	ENSCAFT00000003346	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1
CD276	ENSCAFG00000017820	ENSCAFT00000028271	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
CD2AP	ENSCAFG00000002089	ENSCAFT00000003306	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CD2BP2	ENSCAFG00000016943	ENSCAFT00000026820	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CD300E	ENSCAFG00000004565	ENSCAFT00000007353	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
CD300E	ENSCAFG00000004565	ENSCAFT00000007364	protein_coding	0	0	0	4	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CD300LB	ENSCAFG00000004561	ENSCAFT00000038096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD300LB	ENSCAFG00000004561	ENSCAFT00000038097	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD302	ENSCAFG00000030080	ENSCAFT00000049520	protein_coding	0	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CD320	ENSCAFG00000018493	ENSCAFT00000029364	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD34	ENSCAFG00000011722	ENSCAFT00000018621	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
CD34	ENSCAFG00000011722	ENSCAFT00000048111	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
CD34	ENSCAFG00000011722	ENSCAFT00000048494	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
CD36	ENSCAFG00000006401	ENSCAFT00000010354	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD38	ENSCAFG00000015298	ENSCAFT00000024296	protein_coding	0	1	2	9	0	0	2	0	0	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0	2
CD38	ENSCAFG00000015298	ENSCAFT00000043207	protein_coding	2	0	2	7	0	0	0	0	0	0	0	0	2	6	2	0	0	0	1	0	0	0	0	0	1
CD3E	ENSCAFG00000012802	ENSCAFT00000020302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD3G	ENSCAFG00000012780	ENSCAFT00000020272	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CD40	ENSCAFG00000009994	ENSCAFT00000015892	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD44	ENSCAFG00000006889	ENSCAFT00000011067	protein_coding	0	2	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	2	0
CD44	ENSCAFG00000006889	ENSCAFT00000011070	protein_coding	0	0	0	11	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	3
CD44	ENSCAFG00000006889	ENSCAFT00000043407	protein_coding	0	2	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	2	0
CD47	ENSCAFG00000009887	ENSCAFT00000015716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD47	ENSCAFG00000009887	ENSCAFT00000044369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD5	ENSCAFG00000016332	ENSCAFT00000025910	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1
CD5	ENSCAFG00000016332	ENSCAFT00000038823	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1
CD52	ENSCAFG00000012520	ENSCAFT00000019877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD53	ENSCAFG00000019772	ENSCAFT00000031438	protein_coding	0	1	0	4	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0
CD55	ENSCAFG00000024748	ENSCAFT00000018550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD55	ENSCAFG00000024748	ENSCAFT00000042781	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD55	ENSCAFG00000024748	ENSCAFT00000049361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD5L	ENSCAFG00000016447	ENSCAFT00000026067	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CD5L	ENSCAFG00000016447	ENSCAFT00000038154	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CD6	ENSCAFG00000016378	ENSCAFT00000025972	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CD68	ENSCAFG00000016641	ENSCAFT00000026361	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD68	ENSCAFG00000016641	ENSCAFT00000036024	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CD69	ENSCAFG00000013596	ENSCAFT00000021549	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CD7	ENSCAFG00000029286	ENSCAFT00000043396	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD70	ENSCAFG00000030308	ENSCAFT00000044033	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CD74	ENSCAFG00000018101	ENSCAFT00000028776	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD81	ENSCAFG00000010121	ENSCAFT00000016080	protein_coding	0	1	0	9	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	1	1
CD82	ENSCAFG00000009441	ENSCAFT00000015021	protein_coding	0	2	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	1
CD82	ENSCAFG00000009441	ENSCAFT00000045154	protein_coding	0	2	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	1
CD83	ENSCAFG00000028456	ENSCAFT00000043779	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CD84	ENSCAFG00000012569	ENSCAFT00000019970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD86	ENSCAFG00000011751	ENSCAFT00000018667	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CD86	ENSCAFG00000011751	ENSCAFT00000018671	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CD8B	ENSCAFG00000007461	ENSCAFT00000011949	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CD8B	ENSCAFG00000007461	ENSCAFT00000036611	protein_coding	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CD9	ENSCAFG00000015172	ENSCAFT00000024087	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CD93	ENSCAFG00000005153	ENSCAFT00000008304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD96	ENSCAFG00000010358	ENSCAFT00000016476	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
CD96	ENSCAFG00000010358	ENSCAFT00000050121	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
CD99	ENSCAFG00000011080	ENSCAFT00000017630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD99	ENSCAFG00000011080	ENSCAFT00000048412	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDADC1	ENSCAFG00000004421	ENSCAFT00000007126	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CDADC1	ENSCAFG00000004421	ENSCAFT00000049010	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CDC123	ENSCAFG00000004789	ENSCAFT00000007713	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CDC123	ENSCAFG00000004789	ENSCAFT00000044068	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CDC14A	ENSCAFG00000020007	ENSCAFT00000031839	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
CDC14B	ENSCAFG00000001201	ENSCAFT00000001860	protein_coding	0	1	0	11	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	1	1
CDC20B	ENSCAFG00000006747	ENSCAFT00000010868	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CDC20B	ENSCAFG00000006747	ENSCAFT00000010869	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CDC23	ENSCAFG00000001209	ENSCAFT00000001873	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CDC25B	ENSCAFG00000006175	ENSCAFT00000009996	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	1
CDC25B	ENSCAFG00000006175	ENSCAFT00000010002	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	1
CDC26	ENSCAFG00000031020	ENSCAFT00000047186	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
CDC27	ENSCAFG00000013722	ENSCAFT00000021765	protein_coding	0	1	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0
CDC34	ENSCAFG00000029464	ENSCAFT00000045306	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CDC37L1	ENSCAFG00000002081	ENSCAFT00000003295	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CDC40	ENSCAFG00000003868	ENSCAFT00000006230	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CDC42BPB	ENSCAFG00000018159	ENSCAFT00000028863	protein_coding	0	2	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	1
CDC42BPB	ENSCAFG00000018159	ENSCAFT00000028866	protein_coding	0	2	0	5	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	1
CDC42EP2	ENSCAFG00000013662	ENSCAFT00000021666	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CDC42EP4	ENSCAFG00000004510	ENSCAFT00000007272	protein_coding	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0
CDC42EP5	ENSCAFG00000029267	ENSCAFT00000044119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42SE1	ENSCAFG00000012392	ENSCAFT00000019676	protein_coding	0	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CDC42SE2	ENSCAFG00000000737	ENSCAFT00000001140	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CDC42SE2	ENSCAFG00000000737	ENSCAFT00000043373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
