# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CPNE4	ENSCAFG00000006196	ENSCAFT00000044129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CPO	ENSCAFG00000013469	ENSCAFT00000021360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CPQ	ENSCAFG00000009482	ENSCAFT00000039387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CPSF1	ENSCAFG00000001600	ENSCAFT00000002514	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CPSF1	ENSCAFG00000001600	ENSCAFT00000043656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CPXM1	ENSCAFG00000006608	ENSCAFT00000010675	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CPXM2	ENSCAFG00000012718	ENSCAFT00000020154	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRABP2	ENSCAFG00000016755	ENSCAFT00000026528	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRACR2B	ENSCAFG00000009553	ENSCAFT00000015167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CRAT	ENSCAFG00000019996	ENSCAFT00000046977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRELD1	ENSCAFG00000032499	ENSCAFT00000036518	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRIM1	ENSCAFG00000005886	ENSCAFT00000009500	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CRLS1	ENSCAFG00000005934	ENSCAFT00000009586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CROCC2	ENSCAFG00000031521	ENSCAFT00000046767	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
CRTC3	ENSCAFG00000012410	ENSCAFT00000019719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRTC3	ENSCAFG00000012410	ENSCAFT00000019724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSAD	ENSCAFG00000007077	ENSCAFT00000011345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSAD	ENSCAFG00000007077	ENSCAFT00000046615	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSF1	ENSCAFG00000019798	ENSCAFT00000031496	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CSF1	ENSCAFG00000019798	ENSCAFT00000036686	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CSF3R	ENSCAFG00000003376	ENSCAFT00000005411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSK	ENSCAFG00000017945	ENSCAFT00000028485	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CSMD2	ENSCAFG00000003651	ENSCAFT00000005882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSMD2	ENSCAFG00000003651	ENSCAFT00000048955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSNK1E	ENSCAFG00000001413	ENSCAFT00000002187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSNK1E	ENSCAFG00000001413	ENSCAFT00000002188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CSNK2B	ENSCAFG00000000604	ENSCAFT00000037840	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
CSRNP2	ENSCAFG00000007860	ENSCAFT00000012550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSTL1	ENSCAFG00000029019	ENSCAFT00000044607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTDP1	ENSCAFG00000000010	ENSCAFT00000000012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CTHRC1	ENSCAFG00000000656	ENSCAFT00000001011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CTIF	ENSCAFG00000019076	ENSCAFT00000030290	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
CTNS	ENSCAFG00000019345	ENSCAFT00000030743	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CTPS2	ENSCAFG00000012416	ENSCAFT00000019819	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CTSH	ENSCAFG00000014076	ENSCAFT00000036196	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTTN	ENSCAFG00000010478	ENSCAFT00000016647	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTTNBP2NL	ENSCAFG00000013650	ENSCAFT00000021652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTU2	ENSCAFG00000019873	ENSCAFT00000031626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTU2	ENSCAFG00000019873	ENSCAFT00000045724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CUBN	ENSCAFG00000004568	ENSCAFT00000007375	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CUL4B	ENSCAFG00000018537	ENSCAFT00000029435	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CUL5	ENSCAFG00000014613	ENSCAFT00000023239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CUL5	ENSCAFG00000014613	ENSCAFT00000043293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CUL7	ENSCAFG00000001774	ENSCAFT00000002791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CUL7	ENSCAFG00000001774	ENSCAFT00000049857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CWF19L2	ENSCAFG00000014718	ENSCAFT00000023372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYP26B1	ENSCAFG00000009005	ENSCAFT00000014311	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CYP8B1	ENSCAFG00000005370	ENSCAFT00000008635	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CYYR1	ENSCAFG00000031264	ENSCAFT00000047154	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAB2IP	ENSCAFG00000020290	ENSCAFT00000032310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DAB2IP	ENSCAFG00000020290	ENSCAFT00000044966	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DACH2	ENSCAFG00000017419	ENSCAFT00000027603	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DAGLA	ENSCAFG00000016070	ENSCAFT00000025505	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DALRD3	ENSCAFG00000011969	ENSCAFT00000019009	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
DAPK1	ENSCAFG00000001316	ENSCAFT00000002041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DAW1	ENSCAFG00000010512	ENSCAFT00000016715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DBH	ENSCAFG00000019783	ENSCAFT00000031457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DBN1	ENSCAFG00000016357	ENSCAFT00000025945	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DBN1	ENSCAFG00000016357	ENSCAFT00000044408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCBLD1	ENSCAFG00000000925	ENSCAFT00000001430	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DCDC2C	ENSCAFG00000003283	ENSCAFT00000005263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DCDC2C	ENSCAFG00000003283	ENSCAFT00000045628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DCHS1	ENSCAFG00000006532	ENSCAFT00000010588	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DCLK3	ENSCAFG00000032761	ENSCAFT00000043893	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCLRE1A	ENSCAFG00000011186	ENSCAFT00000017779	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCP1A	ENSCAFG00000008637	ENSCAFT00000013695	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DCST1	ENSCAFG00000017113	ENSCAFT00000027105	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCST2	ENSCAFG00000017119	ENSCAFT00000027117	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCTN4	ENSCAFG00000018072	ENSCAFT00000028722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCTN4	ENSCAFG00000018072	ENSCAFT00000035516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCUN1D4	ENSCAFG00000001999	ENSCAFT00000003164	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCUN1D4	ENSCAFG00000001999	ENSCAFT00000047843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCXR	ENSCAFG00000005927	ENSCAFT00000009576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DDAH1	ENSCAFG00000029993	ENSCAFT00000044440	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX17	ENSCAFG00000001395	ENSCAFT00000002162	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX17	ENSCAFG00000001395	ENSCAFT00000037931	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX42	ENSCAFG00000012818	ENSCAFT00000020366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX5	ENSCAFG00000011713	ENSCAFT00000018595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DDX50	ENSCAFG00000013776	ENSCAFT00000038045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DDX6	ENSCAFG00000012442	ENSCAFT00000019743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX60	ENSCAFG00000009003	ENSCAFT00000014321	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DDX60	ENSCAFG00000009003	ENSCAFT00000044956	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DENND2C	ENSCAFG00000009494	ENSCAFT00000015090	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DENND2C	ENSCAFG00000009494	ENSCAFT00000015094	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DENND4A	ENSCAFG00000017250	ENSCAFT00000027320	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DENND4A	ENSCAFG00000017250	ENSCAFT00000046155	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DENND4A	ENSCAFG00000017250	ENSCAFT00000050200	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DENND4C	ENSCAFG00000001612	ENSCAFT00000002533	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND4C	ENSCAFG00000001612	ENSCAFT00000039360	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND5B	ENSCAFG00000010680	ENSCAFT00000016977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DENND5B	ENSCAFG00000010680	ENSCAFT00000049350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DENND6A	ENSCAFG00000007751	ENSCAFT00000012398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DENND6A	ENSCAFG00000007751	ENSCAFT00000044269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DEPDC5	ENSCAFG00000013268	ENSCAFT00000021092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DEPDC5	ENSCAFG00000013268	ENSCAFT00000043258	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DEPTOR	ENSCAFG00000000885	ENSCAFT00000001377	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DEPTOR	ENSCAFG00000000885	ENSCAFT00000043181	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DES	ENSCAFG00000015475	ENSCAFT00000024554	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DFFA	ENSCAFG00000016784	ENSCAFT00000026570	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DGAT2	ENSCAFG00000005365	ENSCAFT00000008641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKB	ENSCAFG00000002402	ENSCAFT00000044090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKH	ENSCAFG00000004733	ENSCAFT00000007625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKK	ENSCAFG00000016018	ENSCAFT00000025414	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
DGKQ	ENSCAFG00000016708	ENSCAFT00000036168	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DHX37	ENSCAFG00000006952	ENSCAFT00000011159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DIAPH2	ENSCAFG00000017479	ENSCAFT00000027703	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DIAPH2	ENSCAFG00000017479	ENSCAFT00000035655	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DIP2C	ENSCAFG00000005624	ENSCAFT00000009094	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
DIP2C	ENSCAFG00000005624	ENSCAFT00000044342	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
DIS3L	ENSCAFG00000017271	ENSCAFT00000027369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DISC1	ENSCAFG00000011736	ENSCAFT00000018664	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DISC1	ENSCAFG00000011736	ENSCAFT00000038168	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DISP1	ENSCAFG00000011358	ENSCAFT00000018051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DISP1	ENSCAFG00000011358	ENSCAFT00000049302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DISP3	ENSCAFG00000016596	ENSCAFT00000026281	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DKK2	ENSCAFG00000011087	ENSCAFT00000017641	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DLA-64	ENSCAFG00000000500	ENSCAFT00000036073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLA-DMB	ENSCAFG00000032102	ENSCAFT00000043628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLA-DQA1	ENSCAFG00000000812	ENSCAFT00000001272	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DLA-DQA1	ENSCAFG00000000812	ENSCAFT00000047258	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DLC1	ENSCAFG00000006766	ENSCAFT00000010911	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DLEC1	ENSCAFG00000004948	ENSCAFT00000007951	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLGAP5	ENSCAFG00000015026	ENSCAFT00000023861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLGAP5	ENSCAFG00000015026	ENSCAFT00000043069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLGAP5	ENSCAFG00000015026	ENSCAFT00000047702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLX3	ENSCAFG00000016977	ENSCAFT00000026875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DMBT1	ENSCAFG00000012561	ENSCAFT00000019948	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DMBT1	ENSCAFG00000012561	ENSCAFT00000019961	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DMBT1	ENSCAFG00000012561	ENSCAFT00000019984	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DMGDH	ENSCAFG00000009138	ENSCAFT00000014548	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037697	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037700	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037706	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037708	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAAF1	ENSCAFG00000019964	ENSCAFT00000031771	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
DNAH2	ENSCAFG00000016786	ENSCAFT00000026606	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH3	ENSCAFG00000017844	ENSCAFT00000028327	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH3	ENSCAFG00000017844	ENSCAFT00000043892	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH3	ENSCAFG00000017844	ENSCAFT00000048319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH5	ENSCAFG00000009850	ENSCAFT00000015711	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAH5	ENSCAFG00000009850	ENSCAFT00000015728	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAH5	ENSCAFG00000009850	ENSCAFT00000046466	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAH6	ENSCAFG00000007917	ENSCAFT00000012661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH6	ENSCAFG00000007917	ENSCAFT00000012666	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DNAH7	ENSCAFG00000010384	ENSCAFT00000016761	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAH7	ENSCAFG00000010384	ENSCAFT00000045430	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAH7	ENSCAFG00000010384	ENSCAFT00000045656	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAJA3	ENSCAFG00000019212	ENSCAFT00000030498	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAJA3	ENSCAFG00000019212	ENSCAFT00000045462	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAJB13	ENSCAFG00000005569	ENSCAFT00000008972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAJB5	ENSCAFG00000001965	ENSCAFT00000038333	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DNAJC1	ENSCAFG00000004152	ENSCAFT00000006665	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAJC10	ENSCAFG00000014289	ENSCAFT00000022723	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DNAJC13	ENSCAFG00000006262	ENSCAFT00000010177	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAJC16	ENSCAFG00000016253	ENSCAFT00000025782	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC22	ENSCAFG00000008600	ENSCAFT00000013634	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DNHD1	ENSCAFG00000006470	ENSCAFT00000010450	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DNM2	ENSCAFG00000017651	ENSCAFT00000028009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNM3	ENSCAFG00000014805	ENSCAFT00000023557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNM3	ENSCAFG00000014805	ENSCAFT00000023561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNMBP	ENSCAFG00000009561	ENSCAFT00000015184	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNMT1	ENSCAFG00000017892	ENSCAFT00000028398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DOCK1	ENSCAFG00000013062	ENSCAFT00000020801	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DOCK1	ENSCAFG00000013062	ENSCAFT00000020816	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DOCK4	ENSCAFG00000003307	ENSCAFT00000005304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DOCK6	ENSCAFG00000017507	ENSCAFT00000027751	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DOCK6	ENSCAFG00000017507	ENSCAFT00000042907	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DOPEY1	ENSCAFG00000002898	ENSCAFT00000004651	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DOPEY1	ENSCAFG00000002898	ENSCAFT00000004654	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DOPEY2	ENSCAFG00000009653	ENSCAFT00000015337	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
