# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CYB561	ENSCAFG00000013017	ENSCAFT00000020662	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CYB5D2	ENSCAFG00000015227	ENSCAFT00000024166	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CYB5D2	ENSCAFG00000015227	ENSCAFT00000045479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYB5R3	ENSCAFG00000000953	ENSCAFT00000001475	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CYB5R3	ENSCAFG00000000953	ENSCAFT00000046278	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CYFIP1	ENSCAFG00000009720	ENSCAFT00000015450	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CYFIP2	ENSCAFG00000017484	ENSCAFT00000027770	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CYLC2	ENSCAFG00000002624	ENSCAFT00000004125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CYLC2	ENSCAFG00000002624	ENSCAFT00000043219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CYLC2	ENSCAFG00000002624	ENSCAFT00000043240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CYLC2	ENSCAFG00000002624	ENSCAFT00000049333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CYLD	ENSCAFG00000009802	ENSCAFT00000015568	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
CYP21	ENSCAFG00000000712	ENSCAFT00000001108	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CYP27B1	ENSCAFG00000000287	ENSCAFT00000000446	protein_coding	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3
CYP2F1	ENSCAFG00000023821	ENSCAFT00000008161	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
CYP2F1	ENSCAFG00000023821	ENSCAFT00000050038	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CYP2S1	ENSCAFG00000005049	ENSCAFT00000008128	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CYP39A1	ENSCAFG00000002026	ENSCAFT00000003209	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CYP3A12	ENSCAFG00000014877	ENSCAFT00000023623	protein_coding	0	2	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	1	0
CYP3A26	ENSCAFG00000014942	ENSCAFT00000023714	protein_coding	0	1	1	11	2	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	3
CYP46A1	ENSCAFG00000017838	ENSCAFT00000028297	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
CYR61	ENSCAFG00000020276	ENSCAFT00000032294	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYSTM1	ENSCAFG00000029009	ENSCAFT00000009242	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CYTH1	ENSCAFG00000005506	ENSCAFT00000008895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CYTH3	ENSCAFG00000015701	ENSCAFT00000024884	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYTH3	ENSCAFG00000015701	ENSCAFT00000045954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYTH4	ENSCAFG00000001506	ENSCAFT00000002351	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DAAM1	ENSCAFG00000015505	ENSCAFT00000024630	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DAAM2	ENSCAFG00000001565	ENSCAFT00000002454	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DAB1	ENSCAFG00000018929	ENSCAFT00000030052	protein_coding	0	2	1	3	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	1	0
DAB1	ENSCAFG00000018929	ENSCAFT00000030059	protein_coding	0	2	1	3	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	1	0
DAB2	ENSCAFG00000018622	ENSCAFT00000029566	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DAB2	ENSCAFG00000018622	ENSCAFT00000050016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DAB2IP	ENSCAFG00000020290	ENSCAFT00000032310	protein_coding	0	2	1	7	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	2	0
DAB2IP	ENSCAFG00000020290	ENSCAFT00000044966	protein_coding	0	2	1	9	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	2	0
DACT1	ENSCAFG00000015431	ENSCAFT00000024474	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DAP3	ENSCAFG00000016941	ENSCAFT00000026810	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DAP3	ENSCAFG00000016941	ENSCAFT00000036320	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DAPK1	ENSCAFG00000001316	ENSCAFT00000002041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DARS2	ENSCAFG00000014522	ENSCAFT00000023062	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
DBH	ENSCAFG00000019783	ENSCAFT00000031457	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1
DBN1	ENSCAFG00000016357	ENSCAFT00000025945	protein_coding	0	2	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	0
DBN1	ENSCAFG00000016357	ENSCAFT00000044408	protein_coding	0	2	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	0
DBP	ENSCAFG00000003928	ENSCAFT00000006342	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DBT	ENSCAFG00000020011	ENSCAFT00000031852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DCAF10	ENSCAFG00000002394	ENSCAFT00000003750	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DCAF12	ENSCAFG00000001901	ENSCAFT00000037563	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DCAF5	ENSCAFG00000016552	ENSCAFT00000026219	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DCBLD1	ENSCAFG00000000925	ENSCAFT00000001430	protein_coding	0	0	1	5	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DCC	ENSCAFG00000000157	ENSCAFT00000000254	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0
DCC	ENSCAFG00000000157	ENSCAFT00000045423	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
DCDC2B	ENSCAFG00000023234	ENSCAFT00000035604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DCPS	ENSCAFG00000010421	ENSCAFT00000016554	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	1
DCST1	ENSCAFG00000017113	ENSCAFT00000027105	protein_coding	0	1	1	4	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	3
DCST2	ENSCAFG00000017119	ENSCAFT00000027117	protein_coding	0	2	1	4	0	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0
DCTN2	ENSCAFG00000000233	ENSCAFT00000000369	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DCTN3	ENSCAFG00000001937	ENSCAFT00000003060	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DCTN4	ENSCAFG00000018072	ENSCAFT00000028722	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DCTN4	ENSCAFG00000018072	ENSCAFT00000035516	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DCTN5	ENSCAFG00000017666	ENSCAFT00000028014	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
DCXR	ENSCAFG00000005927	ENSCAFT00000009576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DDAH1	ENSCAFG00000029993	ENSCAFT00000044440	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DDAH2	ENSCAFG00000000617	ENSCAFT00000000953	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DDHD1	ENSCAFG00000014871	ENSCAFT00000023608	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DDHD1	ENSCAFG00000014871	ENSCAFT00000023611	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DDI2	ENSCAFG00000016220	ENSCAFT00000035715	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
DDIT3	ENSCAFG00000030112	ENSCAFT00000047972	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDIT4	ENSCAFG00000032469	ENSCAFT00000045434	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDOST	ENSCAFG00000015041	ENSCAFT00000023880	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
DDR1	ENSCAFG00000000448	ENSCAFT00000000714	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
DDR1	ENSCAFG00000000448	ENSCAFT00000044691	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
DDX10	ENSCAFG00000014324	ENSCAFT00000022758	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DDX21	ENSCAFG00000013791	ENSCAFT00000021901	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
DDX25	ENSCAFG00000010519	ENSCAFT00000016722	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DDX25	ENSCAFG00000010519	ENSCAFT00000048680	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
DDX28	ENSCAFG00000020327	ENSCAFT00000032372	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DDX39B	ENSCAFG00000000509	ENSCAFT00000000797	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DDX39B	ENSCAFG00000000509	ENSCAFT00000036511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DDX4	ENSCAFG00000006875	ENSCAFT00000011062	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DDX42	ENSCAFG00000012818	ENSCAFT00000020366	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DDX46	ENSCAFG00000001048	ENSCAFT00000001619	protein_coding	0	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2
DDX5	ENSCAFG00000011713	ENSCAFT00000018595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX50	ENSCAFG00000013776	ENSCAFT00000038045	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
DDX58	ENSCAFG00000001807	ENSCAFT00000002841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DDX59	ENSCAFG00000011120	ENSCAFT00000017691	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DDX59	ENSCAFG00000011120	ENSCAFT00000017696	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DEF6	ENSCAFG00000001307	ENSCAFT00000002028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEF8	ENSCAFG00000019806	ENSCAFT00000031505	protein_coding	0	2	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	1	0
DEGS2	ENSCAFG00000017891	ENSCAFT00000028388	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
DENND1A	ENSCAFG00000020227	ENSCAFT00000032215	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1
DENND1A	ENSCAFG00000020227	ENSCAFT00000047545	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
DENND2D	ENSCAFG00000019764	ENSCAFT00000031424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND4B	ENSCAFG00000017416	ENSCAFT00000027606	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
DENND6B	ENSCAFG00000000629	ENSCAFT00000000971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DEPDC1B	ENSCAFG00000007133	ENSCAFT00000011441	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DESI1	ENSCAFG00000001046	ENSCAFT00000001605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DET1	ENSCAFG00000011510	ENSCAFT00000018270	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DFFB	ENSCAFG00000019502	ENSCAFT00000031005	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DGKA	ENSCAFG00000000078	ENSCAFT00000000131	protein_coding	0	1	0	6	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
DGKE	ENSCAFG00000017384	ENSCAFT00000027545	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
DHCR24	ENSCAFG00000018994	ENSCAFT00000030162	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DHDH	ENSCAFG00000003869	ENSCAFT00000006229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DHRS1	ENSCAFG00000032262	ENSCAFT00000043307	protein_coding	0	0	2	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	5
DHRS11	ENSCAFG00000017845	ENSCAFT00000028312	protein_coding	0	0	0	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DHRS3	ENSCAFG00000016376	ENSCAFT00000025970	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DHRS7B	ENSCAFG00000018525	ENSCAFT00000029411	protein_coding	0	0	2	6	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2
DHTKD1	ENSCAFG00000004827	ENSCAFT00000007779	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
DHX15	ENSCAFG00000016505	ENSCAFT00000026155	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
DHX16	ENSCAFG00000000427	ENSCAFT00000000685	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DHX29	ENSCAFG00000006710	ENSCAFT00000010821	protein_coding	1	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1
DHX29	ENSCAFG00000006710	ENSCAFT00000043416	protein_coding	1	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1
DHX33	ENSCAFG00000015535	ENSCAFT00000024626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DHX40	ENSCAFG00000017625	ENSCAFT00000027962	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DHX40	ENSCAFG00000017625	ENSCAFT00000048714	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DHX8	ENSCAFG00000014556	ENSCAFT00000023129	protein_coding	0	2	0	10	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	1	0	0	0	1	0
DHX9	ENSCAFG00000013205	ENSCAFT00000020976	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
DIAPH1	ENSCAFG00000006149	ENSCAFT00000009962	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0
DICER1	ENSCAFG00000017701	ENSCAFT00000028082	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DIEXF	ENSCAFG00000011997	ENSCAFT00000019053	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
DIMT1	ENSCAFG00000007211	ENSCAFT00000011566	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DIP2C	ENSCAFG00000005624	ENSCAFT00000009094	protein_coding	0	6	2	38	0	0	0	0	0	0	0	0	0	38	2	0	0	0	0	0	0	0	0	6	0
DIP2C	ENSCAFG00000005624	ENSCAFT00000044342	protein_coding	0	5	0	41	3	0	0	0	0	0	0	6	0	32	0	0	0	0	0	0	0	0	0	5	0
DISC1	ENSCAFG00000011736	ENSCAFT00000018664	protein_coding	0	2	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0
DISC1	ENSCAFG00000011736	ENSCAFT00000038168	protein_coding	0	2	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0
DISP3	ENSCAFG00000016596	ENSCAFT00000026281	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
DKKL1	ENSCAFG00000003681	ENSCAFT00000005919	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DLA DRA	ENSCAFG00000000803	ENSCAFT00000001254	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DLA-64	ENSCAFG00000000500	ENSCAFT00000036073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DLA-DOB	ENSCAFG00000000819	ENSCAFT00000036056	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLA-DQA1	ENSCAFG00000000812	ENSCAFT00000001272	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1
DLA-DQA1	ENSCAFG00000000812	ENSCAFT00000047258	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1
DLA-DQB1	ENSCAFG00000000814	ENSCAFT00000001279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DLAT	ENSCAFG00000014016	ENSCAFT00000022258	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DLG5	ENSCAFG00000015499	ENSCAFT00000024600	protein_coding	0	1	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0
DLG5	ENSCAFG00000015499	ENSCAFT00000043010	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
DLG5	ENSCAFG00000015499	ENSCAFT00000050193	protein_coding	0	1	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0
DLGAP1	ENSCAFG00000018531	ENSCAFT00000029424	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DLK2	ENSCAFG00000001858	ENSCAFT00000002940	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DLK2	ENSCAFG00000001858	ENSCAFT00000047736	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DLST	ENSCAFG00000016989	ENSCAFT00000036723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DMGDH	ENSCAFG00000009138	ENSCAFT00000014548	protein_coding	0	5	1	14	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	5	0
DMGDH	ENSCAFG00000009138	ENSCAFT00000014573	protein_coding	0	4	1	9	0	0	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	4	1
DMKN	ENSCAFG00000007024	ENSCAFT00000037697	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037700	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037706	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
DMKN	ENSCAFG00000007024	ENSCAFT00000037708	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0
DMPK	ENSCAFG00000004392	ENSCAFT00000007064	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DMRT1	ENSCAFG00000001982	ENSCAFT00000003142	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
DMRT2	ENSCAFG00000001988	ENSCAFT00000003149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DMRT3	ENSCAFG00000023150	ENSCAFT00000003148	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMRTA1	ENSCAFG00000001681	ENSCAFT00000002633	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DMRTA1	ENSCAFG00000001681	ENSCAFT00000046637	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DMRTB1	ENSCAFG00000019162	ENSCAFT00000030423	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMRTB1	ENSCAFG00000019162	ENSCAFT00000049534	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DMXL1	ENSCAFG00000000167	ENSCAFT00000000273	protein_coding	0	1	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	1
DNAAF1	ENSCAFG00000019964	ENSCAFT00000031771	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
DNAAF5	ENSCAFG00000011256	ENSCAFT00000017873	protein_coding	0	1	1	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
DNAH2	ENSCAFG00000016786	ENSCAFT00000026606	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
