# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CDH19	ENSCAFG00000000052	ENSCAFT00000000075	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CDH4	ENSCAFG00000012436	ENSCAFT00000019847	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDK5	ENSCAFG00000004725	ENSCAFT00000007612	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CDK5	ENSCAFG00000004725	ENSCAFT00000047662	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK5RAP2	ENSCAFG00000003560	ENSCAFT00000005724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK5RAP3	ENSCAFG00000016819	ENSCAFT00000026630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDS1	ENSCAFG00000009166	ENSCAFT00000009719	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CE9	ENSCAFG00000013107	ENSCAFT00000020796	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000007705	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000007721	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000044913	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000045512	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000045537	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000046568	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CENPI	ENSCAFG00000017593	ENSCAFT00000027895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEP164	ENSCAFG00000013022	ENSCAFT00000020686	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CEP170	ENSCAFG00000015789	ENSCAFT00000025023	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CEP19	ENSCAFG00000013046	ENSCAFT00000020690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEP290	ENSCAFG00000006027	ENSCAFT00000009731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEP290	ENSCAFG00000006027	ENSCAFT00000009762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CERKL	ENSCAFG00000014193	ENSCAFT00000022519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP52	ENSCAFG00000017427	ENSCAFT00000027628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CGREF1	ENSCAFG00000004676	ENSCAFT00000007518	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHADL	ENSCAFG00000001112	ENSCAFT00000001705	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHGB	ENSCAFG00000005988	ENSCAFT00000009665	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHL1	ENSCAFG00000006248	ENSCAFT00000010134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHL1	ENSCAFG00000006248	ENSCAFT00000044854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHL1	ENSCAFG00000006248	ENSCAFT00000047619	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHRD	ENSCAFG00000012862	ENSCAFT00000020435	protein_coding	1	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	1	0	0	0
CHRD	ENSCAFG00000012862	ENSCAFT00000048772	protein_coding	1	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	1	0	0	0
CHRND	ENSCAFG00000011283	ENSCAFT00000017944	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
CHRNG	ENSCAFG00000024807	ENSCAFT00000017990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CKAP2L	ENSCAFG00000007242	ENSCAFT00000011601	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CKAP2L	ENSCAFG00000007242	ENSCAFT00000036810	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CLCN4	ENSCAFG00000011537	ENSCAFT00000018340	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CLEC17A	ENSCAFG00000016256	ENSCAFT00000025777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CLINT1	ENSCAFG00000017344	ENSCAFT00000027481	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CLINT1	ENSCAFG00000017344	ENSCAFT00000045435	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CLIP4	ENSCAFG00000005283	ENSCAFT00000008526	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CMYA5	ENSCAFG00000009031	ENSCAFT00000014358	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CNDP1	ENSCAFG00000000024	ENSCAFT00000000039	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CNDP2	ENSCAFG00000023363	ENSCAFT00000000040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNOT2	ENSCAFG00000000441	ENSCAFT00000000701	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CNPPD1	ENSCAFG00000023507	ENSCAFT00000023920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNTNAP4	ENSCAFG00000020059	ENSCAFT00000031919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL13A1	ENSCAFG00000013983	ENSCAFT00000022194	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL17A1	ENSCAFG00000010547	ENSCAFT00000005111	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL17A1	ENSCAFG00000010547	ENSCAFT00000016764	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL17A1	ENSCAFG00000010547	ENSCAFT00000045026	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL1A1	ENSCAFG00000017018	ENSCAFT00000026953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL21A1	ENSCAFG00000002348	ENSCAFT00000003677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL24A1	ENSCAFG00000020270	ENSCAFT00000032286	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL24A1	ENSCAFG00000020270	ENSCAFT00000035747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL27A1	ENSCAFG00000003327	ENSCAFT00000005319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL28A1	ENSCAFG00000029367	ENSCAFT00000044570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL3A1	ENSCAFG00000014812	ENSCAFT00000023503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL3A1	ENSCAFG00000014812	ENSCAFT00000047312	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL4A1	ENSCAFG00000006062	ENSCAFT00000009808	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL4A1	ENSCAFG00000006062	ENSCAFT00000044925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COL9A3	ENSCAFG00000012731	ENSCAFT00000020179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COQ8A	ENSCAFG00000016023	ENSCAFT00000025423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COQ8A	ENSCAFG00000016023	ENSCAFT00000045834	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COX4I2	ENSCAFG00000007049	ENSCAFT00000011306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CPAMD8	ENSCAFG00000015590	ENSCAFT00000024724	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CPNE1	ENSCAFG00000031721	ENSCAFT00000013153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CPT1C	ENSCAFG00000003568	ENSCAFT00000005746	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CRAMP1	ENSCAFG00000014270	ENSCAFT00000022684	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRB1	ENSCAFG00000011365	ENSCAFT00000018057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRB1	ENSCAFG00000011365	ENSCAFT00000039475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CREB3L3	ENSCAFG00000019126	ENSCAFT00000030377	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CREB3L3	ENSCAFG00000019126	ENSCAFT00000045248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CRNN	ENSCAFG00000013000	ENSCAFT00000020640	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRNN	ENSCAFG00000013000	ENSCAFT00000049818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CRY2	ENSCAFG00000009379	ENSCAFT00000014927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSAD	ENSCAFG00000007077	ENSCAFT00000011345	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CSAD	ENSCAFG00000007077	ENSCAFT00000046615	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CSF3	ENSCAFG00000016261	ENSCAFT00000025783	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CSMD2	ENSCAFG00000003651	ENSCAFT00000005882	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
CSMD2	ENSCAFG00000003651	ENSCAFT00000048078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSMD2	ENSCAFG00000003651	ENSCAFT00000048955	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CST11	ENSCAFG00000005124	ENSCAFT00000008235	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTBS	ENSCAFG00000020306	ENSCAFT00000032342	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTCFL	ENSCAFG00000012058	ENSCAFT00000019144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTCFL	ENSCAFG00000012058	ENSCAFT00000037672	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTNND1	ENSCAFG00000007767	ENSCAFT00000046798	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTU2	ENSCAFG00000019873	ENSCAFT00000031626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CTU2	ENSCAFG00000019873	ENSCAFT00000045724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CXXC1	ENSCAFG00000018892	ENSCAFT00000030001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CYB5R2	ENSCAFG00000006769	ENSCAFT00000010909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYFIP1	ENSCAFG00000009720	ENSCAFT00000015450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYLD	ENSCAFG00000009802	ENSCAFT00000015568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYP26A1	ENSCAFG00000007574	ENSCAFT00000012129	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CYP2F1	ENSCAFG00000023821	ENSCAFT00000008161	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYP2F1	ENSCAFG00000023821	ENSCAFT00000050038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYP2S1	ENSCAFG00000005049	ENSCAFT00000008128	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CYSLTR2	ENSCAFG00000004428	ENSCAFT00000007130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CYTB	ENSCAFG00000022742	ENSCAFT00000034849	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DAZAP2	ENSCAFG00000031025	ENSCAFT00000045848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF5	ENSCAFG00000016552	ENSCAFT00000026219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DCC	ENSCAFG00000000157	ENSCAFT00000000254	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DCC	ENSCAFG00000000157	ENSCAFT00000045423	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DDX3X	ENSCAFG00000014251	ENSCAFT00000022643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX3X	ENSCAFG00000014251	ENSCAFT00000045177	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX55	ENSCAFG00000007452	ENSCAFT00000011945	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDX55	ENSCAFG00000007452	ENSCAFT00000035837	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND5A	ENSCAFG00000007156	ENSCAFT00000011582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DENND5A	ENSCAFG00000007156	ENSCAFT00000011587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DEPDC7	ENSCAFG00000007308	ENSCAFT00000011699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DEPDC7	ENSCAFG00000007308	ENSCAFT00000043003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DERL1	ENSCAFG00000000974	ENSCAFT00000001506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGCR14	ENSCAFG00000014804	ENSCAFT00000023499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DGKB	ENSCAFG00000002402	ENSCAFT00000003770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKB	ENSCAFG00000002402	ENSCAFT00000044090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKB	ENSCAFG00000002402	ENSCAFT00000048249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DGKG	ENSCAFG00000013503	ENSCAFT00000021438	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DGKG	ENSCAFG00000013503	ENSCAFT00000043054	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DHRS11	ENSCAFG00000017845	ENSCAFT00000028312	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DISP2	ENSCAFG00000009083	ENSCAFT00000014457	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DLA-64	ENSCAFG00000000500	ENSCAFT00000036073	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
DLG1	ENSCAFG00000013275	ENSCAFT00000021165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLG1	ENSCAFG00000013275	ENSCAFT00000021175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DLK2	ENSCAFG00000001858	ENSCAFT00000047736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DLST	ENSCAFG00000016989	ENSCAFT00000036723	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMBT1	ENSCAFG00000012561	ENSCAFT00000019948	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DMBT1	ENSCAFG00000012561	ENSCAFT00000019984	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH6	ENSCAFG00000007917	ENSCAFT00000012661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH6	ENSCAFG00000007917	ENSCAFT00000012666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH8	ENSCAFG00000001518	ENSCAFT00000002400	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH8	ENSCAFG00000001518	ENSCAFT00000049946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAH8	ENSCAFG00000001518	ENSCAFT00000050024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAJC2	ENSCAFG00000004235	ENSCAFT00000006800	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAJC25	ENSCAFG00000003006	ENSCAFT00000004824	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DNASE1L1	ENSCAFG00000019555	ENSCAFT00000031088	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DOCK10	ENSCAFG00000010292	ENSCAFT00000016386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DOCK10	ENSCAFG00000010292	ENSCAFT00000049496	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DOCK3	ENSCAFG00000010229	ENSCAFT00000016280	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DOCK3	ENSCAFG00000010229	ENSCAFT00000049081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DOK6	ENSCAFG00000000039	ENSCAFT00000036237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DOPEY2	ENSCAFG00000009653	ENSCAFT00000015337	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DOPEY2	ENSCAFG00000009653	ENSCAFT00000042837	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DPH6	ENSCAFG00000008398	ENSCAFT00000013344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DPH6	ENSCAFG00000008398	ENSCAFT00000044696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DRC1	ENSCAFG00000004346	ENSCAFT00000006981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DSCAML1	ENSCAFG00000012923	ENSCAFT00000020576	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DST	ENSCAFG00000002413	ENSCAFT00000003820	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DST	ENSCAFG00000002413	ENSCAFT00000043203	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DUOX2	ENSCAFG00000013693	ENSCAFT00000021716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DUOXA2	ENSCAFG00000013701	ENSCAFT00000021730	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DUSP14	ENSCAFG00000018142	ENSCAFT00000028818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DUSP16	ENSCAFG00000013274	ENSCAFT00000021104	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DUSP4	ENSCAFG00000030240	ENSCAFT00000042883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DUSP8	ENSCAFG00000010009	ENSCAFT00000015921	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DXO	ENSCAFG00000000694	ENSCAFT00000001079	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EAF1	ENSCAFG00000006017	ENSCAFT00000009702	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EAF1	ENSCAFG00000006017	ENSCAFT00000050073	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EAF2	ENSCAFG00000011657	ENSCAFT00000018494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EBI3	ENSCAFG00000019114	ENSCAFT00000048800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EDAR	ENSCAFG00000001970	ENSCAFT00000003121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EDC4	ENSCAFG00000020337	ENSCAFT00000032394	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EHMT2	ENSCAFG00000000669	ENSCAFT00000001040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EI24	ENSCAFG00000010898	ENSCAFT00000017324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EIF2AK4	ENSCAFG00000008775	ENSCAFT00000014032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EIF2B1	ENSCAFG00000007434	ENSCAFT00000011917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EIF4G3	ENSCAFG00000014975	ENSCAFT00000023778	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EIF5B	ENSCAFG00000002278	ENSCAFT00000003577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EIF5B	ENSCAFG00000002278	ENSCAFT00000049978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ELK3	ENSCAFG00000006454	ENSCAFT00000010417	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ELOVL4	ENSCAFG00000030132	ENSCAFT00000047184	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EMSY	ENSCAFG00000005263	ENSCAFT00000008496	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EMSY	ENSCAFG00000005263	ENSCAFT00000008498	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
