# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CERS6	ENSCAFG00000011826	ENSCAFT00000048395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFAP221	ENSCAFG00000004880	ENSCAFT00000007857	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0
CFAP221	ENSCAFG00000004880	ENSCAFT00000048846	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017723	protein_coding	0	4	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017743	protein_coding	0	4	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	0
CFAP57	ENSCAFG00000005320	ENSCAFT00000008572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFAP61	ENSCAFG00000005270	ENSCAFT00000008504	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CFAP69	ENSCAFG00000001874	ENSCAFT00000002973	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
CFAP70	ENSCAFG00000014683	ENSCAFT00000023341	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CFAP70	ENSCAFG00000014683	ENSCAFT00000043796	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CFD	ENSCAFG00000028817	ENSCAFT00000046170	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFDP1	ENSCAFG00000020077	ENSCAFT00000031953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFI	ENSCAFG00000011462	ENSCAFT00000018207	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CFI	ENSCAFG00000011462	ENSCAFT00000018226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFL2	ENSCAFG00000032562	ENSCAFT00000049689	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFLAR	ENSCAFG00000012130	ENSCAFT00000019278	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFLAR	ENSCAFG00000012130	ENSCAFT00000045836	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CGN	ENSCAFG00000012729	ENSCAFT00000020176	protein_coding	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CGNL1	ENSCAFG00000016262	ENSCAFT00000025797	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CHADL	ENSCAFG00000001112	ENSCAFT00000001705	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHCHD6	ENSCAFG00000003909	ENSCAFT00000006280	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD1L	ENSCAFG00000010944	ENSCAFT00000017488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHD2	ENSCAFG00000010998	ENSCAFT00000017614	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD2	ENSCAFG00000010998	ENSCAFT00000043290	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD2	ENSCAFG00000010998	ENSCAFT00000044612	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD2	ENSCAFG00000010998	ENSCAFT00000045903	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD3	ENSCAFG00000016859	ENSCAFT00000026729	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHD6	ENSCAFG00000009236	ENSCAFT00000014716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHD6	ENSCAFG00000009236	ENSCAFT00000048852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHD8	ENSCAFG00000005626	ENSCAFT00000009065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHD8	ENSCAFG00000005626	ENSCAFT00000009072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHERP	ENSCAFG00000015671	ENSCAFT00000024839	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CHERP	ENSCAFG00000015671	ENSCAFT00000050032	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHGB	ENSCAFG00000005988	ENSCAFT00000009665	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHID1	ENSCAFG00000009586	ENSCAFT00000015230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHORDC1	ENSCAFG00000004292	ENSCAFT00000006886	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
CHRDL1	ENSCAFG00000018117	ENSCAFT00000028794	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CHRDL2	ENSCAFG00000005475	ENSCAFT00000008826	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CHRNA10	ENSCAFG00000024527	ENSCAFT00000037858	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA2	ENSCAFG00000008499	ENSCAFT00000013549	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA3	ENSCAFG00000001710	ENSCAFT00000002686	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHRNA3	ENSCAFG00000001710	ENSCAFT00000002688	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
CHRNA4	ENSCAFG00000012893	ENSCAFT00000020498	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHRNA5	ENSCAFG00000001745	ENSCAFT00000002736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA5	ENSCAFG00000001745	ENSCAFT00000002737	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA6	ENSCAFG00000005444	ENSCAFT00000008765	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CHRNA6	ENSCAFG00000005444	ENSCAFT00000008776	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
CHRND	ENSCAFG00000011283	ENSCAFT00000017944	protein_coding	0	0	1	5	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2
CHRNE	ENSCAFG00000015838	ENSCAFT00000025084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNG	ENSCAFG00000024807	ENSCAFT00000017990	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
CHST11	ENSCAFG00000032127	ENSCAFT00000049517	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHST15	ENSCAFG00000012723	ENSCAFT00000020187	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CHST2	ENSCAFG00000008005	ENSCAFT00000012772	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CHST3	ENSCAFG00000014410	ENSCAFT00000022886	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CHST4	ENSCAFG00000020184	ENSCAFT00000032144	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHST8	ENSCAFG00000024101	ENSCAFT00000037311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST8	ENSCAFG00000024101	ENSCAFT00000047514	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHUK	ENSCAFG00000009588	ENSCAFT00000015231	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CI-MPR	ENSCAFG00000000691	ENSCAFT00000001105	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CI-MPR	ENSCAFG00000000691	ENSCAFT00000049827	protein_coding	0	0	0	4	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CIART	ENSCAFG00000011804	ENSCAFT00000018735	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CIB1	ENSCAFG00000012099	ENSCAFT00000019209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CIB3	ENSCAFG00000015775	ENSCAFT00000025000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CIB4	ENSCAFG00000004462	ENSCAFT00000007193	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CIDEA	ENSCAFG00000018828	ENSCAFT00000036541	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
CISD3	ENSCAFG00000030243	ENSCAFT00000048164	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CIT	ENSCAFG00000010114	ENSCAFT00000016092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CIZ1	ENSCAFG00000020086	ENSCAFT00000031967	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CIZ1	ENSCAFG00000020086	ENSCAFT00000043289	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CKAP2	ENSCAFG00000005898	ENSCAFT00000009512	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CKM	ENSCAFG00000004507	ENSCAFT00000007262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CKMT2	ENSCAFG00000008707	ENSCAFT00000013846	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CKMT2	ENSCAFG00000008707	ENSCAFT00000048423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CKS2	ENSCAFG00000002194	ENSCAFT00000003448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASP1	ENSCAFG00000004759	ENSCAFT00000007674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLASP1	ENSCAFG00000004759	ENSCAFT00000047299	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCN1	ENSCAFG00000003619	ENSCAFT00000020333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLCN2	ENSCAFG00000012764	ENSCAFT00000020332	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLCN4	ENSCAFG00000011537	ENSCAFT00000018340	protein_coding	0	1	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
CLCN5	ENSCAFG00000015971	ENSCAFT00000025340	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLCN6	ENSCAFG00000016542	ENSCAFT00000026203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CLDN1	ENSCAFG00000029313	ENSCAFT00000047131	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN11	ENSCAFG00000014851	ENSCAFT00000023567	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLDN15	ENSCAFG00000023777	ENSCAFT00000036771	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLDN17	ENSCAFG00000008803	ENSCAFT00000013981	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLDN25	ENSCAFG00000024048	ENSCAFT00000037241	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLDN4	ENSCAFG00000012523	ENSCAFT00000019888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC12B	ENSCAFG00000013553	ENSCAFT00000021499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLEC1B	ENSCAFG00000025296	ENSCAFT00000021470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLEC4E	ENSCAFG00000013940	ENSCAFT00000022105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLEC4F	ENSCAFG00000003431	ENSCAFT00000005521	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
CLGN	ENSCAFG00000003696	ENSCAFT00000037651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLHC1	ENSCAFG00000002819	ENSCAFT00000004510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLIC3	ENSCAFG00000029919	ENSCAFT00000045382	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLIP1	ENSCAFG00000007898	ENSCAFT00000012621	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLIP1	ENSCAFG00000007898	ENSCAFT00000012632	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLIP2	ENSCAFG00000011916	ENSCAFT00000018930	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLIP2	ENSCAFG00000011916	ENSCAFT00000048444	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLK3	ENSCAFG00000017904	ENSCAFT00000048358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLNK	ENSCAFG00000015458	ENSCAFT00000024519	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
CLNK	ENSCAFG00000015458	ENSCAFT00000043345	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
CLPTM1	ENSCAFG00000004608	ENSCAFT00000007423	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLPTM1	ENSCAFG00000004608	ENSCAFT00000045905	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLSTN1	ENSCAFG00000019740	ENSCAFT00000044983	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLSTN2	ENSCAFG00000007635	ENSCAFT00000012210	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLSTN2	ENSCAFG00000007635	ENSCAFT00000049258	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLSTN2	ENSCAFG00000007635	ENSCAFT00000049781	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLSTN3	ENSCAFG00000031666	ENSCAFT00000046095	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CLTC	ENSCAFG00000017647	ENSCAFT00000028003	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CLTCL1	ENSCAFG00000014736	ENSCAFT00000023485	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CMAS	ENSCAFG00000011862	ENSCAFT00000018838	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CMIP	ENSCAFG00000019997	ENSCAFT00000031825	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0
CMTR1	ENSCAFG00000001477	ENSCAFT00000002301	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CMYA5	ENSCAFG00000009031	ENSCAFT00000014358	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNBD1	ENSCAFG00000008909	ENSCAFT00000014140	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CNBP	ENSCAFG00000004320	ENSCAFT00000006937	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNDP2	ENSCAFG00000023363	ENSCAFT00000000040	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNGA1	ENSCAFG00000001917	ENSCAFT00000039419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000014134	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000045032	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNKSR2	ENSCAFG00000013228	ENSCAFT00000050117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CNN3	ENSCAFG00000020104	ENSCAFT00000031995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CNN3	ENSCAFG00000020104	ENSCAFT00000046646	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNNM1	ENSCAFG00000009428	ENSCAFT00000015003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNNM2	ENSCAFG00000010310	ENSCAFT00000016424	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CNNM2	ENSCAFG00000010310	ENSCAFT00000048145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNNM3	ENSCAFG00000023414	ENSCAFT00000003775	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CNOT1	ENSCAFG00000008426	ENSCAFT00000013421	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNOT6	ENSCAFG00000000464	ENSCAFT00000000745	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNOT7	ENSCAFG00000006887	ENSCAFT00000011068	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CNP	ENSCAFG00000015757	ENSCAFT00000024972	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
CNPPD1	ENSCAFG00000023507	ENSCAFT00000023920	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CNPY3	ENSCAFG00000001736	ENSCAFT00000002719	protein_coding	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CNPY4	ENSCAFG00000014576	ENSCAFT00000023174	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNST	ENSCAFG00000015876	ENSCAFT00000025152	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNTFR	ENSCAFG00000001932	ENSCAFT00000003056	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNTLN	ENSCAFG00000001566	ENSCAFT00000002453	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNTLN	ENSCAFG00000001566	ENSCAFT00000039737	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNTN2	ENSCAFG00000024609	ENSCAFT00000037921	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CNTN2	ENSCAFG00000024609	ENSCAFT00000046325	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
CNTN3	ENSCAFG00000006357	ENSCAFT00000010310	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CNTN4	ENSCAFG00000006013	ENSCAFT00000009728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNTN6	ENSCAFG00000006061	ENSCAFT00000009948	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNTN6	ENSCAFG00000006061	ENSCAFT00000046345	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CNTNAP1	ENSCAFG00000014854	ENSCAFT00000023588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CNTNAP5	ENSCAFG00000004689	ENSCAFT00000007551	protein_coding	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0
CNTROB	ENSCAFG00000016900	ENSCAFT00000026757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COBL	ENSCAFG00000003438	ENSCAFT00000005532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COBLL1	ENSCAFG00000010630	ENSCAFT00000016917	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COBLL1	ENSCAFG00000010630	ENSCAFT00000016926	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COBLL1	ENSCAFG00000010630	ENSCAFT00000044256	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COG5	ENSCAFG00000003929	ENSCAFT00000006322	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0
COG5	ENSCAFG00000003929	ENSCAFT00000006325	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0
COL11A2	ENSCAFG00000000903	ENSCAFT00000001407	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
COL11A2	ENSCAFG00000000903	ENSCAFT00000001409	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
COL11A2	ENSCAFG00000000903	ENSCAFT00000031814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
